	trunc_coeff	time_cost
377	1568.0	95.0
378	1568.0	111.0
379	1568.0	102.0
380	1568.0	111.0
381	1568.0	101.0
382	1568.0	111.0
383	1568.0	108.0
384	1568.0	86.0
385	1568.0	98.0
386	100352.0	1830.0
387	100352.0	1277.0
388	100352.0	1941.0
389	100352.0	1825.0
390	100352.0	1836.0
391	100352.0	1978.0
392	100352.0	1923.0
393	25088.0	390.0
394	25088.0	431.0
395	25088.0	374.0
396	100352.0	1180.0
397	25088.0	398.0
398	25088.0	376.0
399	25088.0	408.0
400	25088.0	398.0
401	25088.0	423.0
402	25088.0	1065.0
403	25088.0	421.0
404	25088.0	384.0
405	25088.0	411.0
406	50176.0	1314.0
407	6272.0	199.0
408	6272.0	143.0
409	6272.0	199.0
410	6272.0	203.0
411	6272.0	200.0
412	6272.0	198.0
413	6272.0	199.0
414	6272.0	199.0
415	6272.0	198.0
416	6272.0	199.0
417	6272.0	196.0
418	6272.0	177.0
419	6272.0	854.0
420	6272.0	181.0
421	6272.0	193.0
422	6272.0	191.0
423	6272.0	196.0
424	6272.0	137.0
425	6272.0	187.0
426	6272.0	197.0
427	6272.0	193.0
428	6272.0	200.0
429	6272.0	200.0
430	6272.0	140.0
431	25088.0	401.0
432	1568.0	107.0
433	1568.0	111.0
434	1568.0	110.0
435	1568.0	110.0
436	1568.0	107.0
437	1568.0	101.0
438	1568.0	111.0
439	1568.0	85.0
440	1568.0	112.0
441	1568.0	92.0
442	1568.0	108.0
443	1568.0	110.0
444	1568.0	87.0
445	1568.0	112.0
446	1568.0	109.0
447	1568.0	113.0
448	100352.0	1971.0
449	100352.0	1218.0
450	100352.0	1905.0
451	100352.0	1888.0
452	100352.0	1870.0
453	100352.0	1919.0
454	100352.0	2050.0
455	25088.0	379.0
456	25088.0	374.0
457	25088.0	374.0
458	100352.0	1198.0
459	25088.0	392.0
460	25088.0	406.0
461	25088.0	407.0
462	25088.0	410.0
463	25088.0	410.0
464	25088.0	1127.0
465	25088.0	409.0
466	25088.0	422.0
467	25088.0	405.0
468	50176.0	1443.0
469	6272.0	212.0
470	6272.0	136.0
471	6272.0	199.0
472	6272.0	204.0
473	6272.0	182.0
474	6272.0	203.0
475	6272.0	201.0
476	6272.0	201.0
477	6272.0	198.0
478	6272.0	193.0
479	6272.0	199.0
480	6272.0	203.0
481	6272.0	961.0
482	6272.0	195.0
483	6272.0	200.0
484	6272.0	202.0
485	6272.0	203.0
486	6272.0	200.0
487	6272.0	204.0
488	6272.0	210.0
489	6272.0	146.0
490	6272.0	170.0
491	6272.0	199.0
492	6272.0	201.0
493	25088.0	414.0
494	1568.0	112.0
495	1568.0	113.0
496	1568.0	100.0
497	1568.0	109.0
498	1568.0	113.0
499	1568.0	113.0
500	1568.0	114.0
501	1568.0	114.0
502	1568.0	109.0
503	1568.0	110.0
504	1568.0	111.0
505	1568.0	105.0
506	1568.0	113.0
507	1568.0	100.0
508	1568.0	111.0
509	1568.0	113.0
510	100352.0	1843.0
511	100352.0	1221.0
512	100352.0	1891.0
513	100352.0	2121.0
514	100352.0	1874.0
515	100352.0	2057.0
516	100352.0	1868.0
517	25088.0	420.0
518	25088.0	410.0
519	25088.0	377.0
520	100352.0	1198.0
521	25088.0	367.0
522	25088.0	416.0
523	25088.0	407.0
524	25088.0	407.0
525	25088.0	404.0
526	25088.0	1098.0
527	25088.0	405.0
528	25088.0	431.0
529	25088.0	383.0
530	50176.0	1411.0
531	6272.0	197.0
532	6272.0	200.0
533	6272.0	199.0
534	6272.0	192.0
535	6272.0	196.0
536	6272.0	204.0
537	6272.0	143.0
538	6272.0	197.0
539	6272.0	200.0
540	6272.0	194.0
541	6272.0	199.0
542	6272.0	205.0
543	6272.0	980.0
544	6272.0	150.0
545	6272.0	203.0
546	6272.0	195.0
547	6272.0	193.0
548	6272.0	194.0
549	6272.0	201.0
550	6272.0	175.0
551	6272.0	201.0
552	6272.0	171.0
553	6272.0	194.0
554	6272.0	196.0
555	25088.0	375.0
556	1568.0	108.0
557	1568.0	111.0
558	1568.0	106.0
559	1568.0	104.0
560	1568.0	112.0
561	1568.0	103.0
562	1568.0	109.0
563	1568.0	104.0
564	1568.0	107.0
565	1568.0	108.0
566	1568.0	110.0
567	1568.0	104.0
568	1568.0	106.0
569	1568.0	109.0
570	1568.0	98.0
571	1568.0	108.0
572	100352.0	1820.0
573	100352.0	1285.0
574	100352.0	1811.0
575	100352.0	1968.0
576	100352.0	1881.0
577	100352.0	1844.0
578	100352.0	1946.0
579	25088.0	409.0
580	25088.0	370.0
581	25088.0	415.0
582	100352.0	1185.0
