	BN2_C	BN2_H	BN2_W	time_cost
842	128.0	56.0	56.0	1698.0
843	160.0	56.0	56.0	2020.0
844	192.0	56.0	56.0	2422.0
845	224.0	56.0	56.0	2812.0
846	256.0	56.0	56.0	3136.0
847	128.0	28.0	28.0	479.0
848	160.0	28.0	28.0	534.0
849	192.0	28.0	28.0	620.0
850	224.0	28.0	28.0	720.0
851	128.0	28.0	28.0	445.0
852	256.0	28.0	28.0	788.0
853	288.0	28.0	28.0	885.0
854	320.0	28.0	28.0	1082.0
855	352.0	28.0	28.0	1027.0
856	384.0	28.0	28.0	1070.0
857	416.0	28.0	28.0	1290.0
858	448.0	28.0	28.0	1295.0
859	480.0	28.0	28.0	1300.0
860	512.0	28.0	28.0	1702.0
861	256.0	14.0	14.0	237.0
862	288.0	14.0	14.0	283.0
863	320.0	14.0	14.0	273.0
864	352.0	14.0	14.0	334.0
865	384.0	14.0	14.0	342.0
866	416.0	14.0	14.0	374.0
867	448.0	14.0	14.0	405.0
868	480.0	14.0	14.0	425.0
869	512.0	14.0	14.0	464.0
870	544.0	14.0	14.0	416.0
871	576.0	14.0	14.0	489.0
872	608.0	14.0	14.0	522.0
873	640.0	14.0	14.0	554.0
874	672.0	14.0	14.0	561.0
875	704.0	14.0	14.0	568.0
876	736.0	14.0	14.0	604.0
877	768.0	14.0	14.0	667.0
878	800.0	14.0	14.0	690.0
879	832.0	14.0	14.0	686.0
880	864.0	14.0	14.0	693.0
881	896.0	14.0	14.0	761.0
882	928.0	14.0	14.0	727.0
883	960.0	14.0	14.0	793.0
884	992.0	14.0	14.0	727.0
885	1024.0	14.0	14.0	801.0
886	512.0	7.0	7.0	176.0
887	544.0	7.0	7.0	166.0
888	576.0	7.0	7.0	157.0
889	608.0	7.0	7.0	184.0
890	640.0	7.0	7.0	199.0
891	672.0	7.0	7.0	194.0
892	704.0	7.0	7.0	175.0
893	736.0	7.0	7.0	178.0
894	768.0	7.0	7.0	205.0
895	800.0	7.0	7.0	209.0
896	832.0	7.0	7.0	215.0
897	864.0	7.0	7.0	235.0
898	896.0	7.0	7.0	225.0
899	928.0	7.0	7.0	198.0
900	960.0	7.0	7.0	206.0
901	992.0	7.0	7.0	220.0
902	7.0	7.0	1024.0	235.0
903	64.0	56.0	56.0	828.0
904	96.0	56.0	56.0	1282.0
905	128.0	56.0	56.0	1672.0
906	160.0	56.0	56.0	2072.0
907	192.0	56.0	56.0	2420.0
908	224.0	56.0	56.0	2913.0
909	256.0	56.0	56.0	2993.0
910	128.0	28.0	28.0	472.0
911	160.0	28.0	28.0	558.0
912	192.0	28.0	28.0	572.0
913	224.0	28.0	28.0	713.0
914	128.0	28.0	28.0	458.0
915	256.0	28.0	28.0	912.0
916	288.0	28.0	28.0	941.0
917	320.0	28.0	28.0	948.0
918	352.0	28.0	28.0	1093.0
919	384.0	28.0	28.0	1211.0
920	416.0	28.0	28.0	1295.0
921	448.0	28.0	28.0	1452.0
922	480.0	28.0	28.0	1398.0
923	512.0	28.0	28.0	1543.0
924	256.0	14.0	14.0	273.0
925	288.0	14.0	14.0	233.0
926	320.0	14.0	14.0	318.0
927	352.0	14.0	14.0	274.0
928	384.0	14.0	14.0	369.0
929	416.0	14.0	14.0	384.0
930	448.0	14.0	14.0	406.0
931	480.0	14.0	14.0	442.0
932	512.0	14.0	14.0	405.0
933	544.0	14.0	14.0	384.0
934	576.0	14.0	14.0	513.0
935	608.0	14.0	14.0	540.0
936	640.0	14.0	14.0	538.0
937	672.0	14.0	14.0	542.0
938	704.0	14.0	14.0	586.0
939	736.0	14.0	14.0	630.0
940	768.0	14.0	14.0	589.0
941	800.0	14.0	14.0	674.0
942	832.0	14.0	14.0	683.0
943	864.0	14.0	14.0	718.0
944	896.0	14.0	14.0	702.0
945	928.0	14.0	14.0	690.0
946	960.0	14.0	14.0	784.0
947	992.0	14.0	14.0	750.0
948	1024.0	14.0	14.0	770.0
949	512.0	7.0	7.0	164.0
950	544.0	7.0	7.0	148.0
951	576.0	7.0	7.0	163.0
952	608.0	7.0	7.0	139.0
953	640.0	7.0	7.0	199.0
954	672.0	7.0	7.0	202.0
955	704.0	7.0	7.0	183.0
956	736.0	7.0	7.0	199.0
957	768.0	7.0	7.0	188.0
958	800.0	7.0	7.0	222.0
959	832.0	7.0	7.0	178.0
960	864.0	7.0	7.0	240.0
961	896.0	7.0	7.0	222.0
962	928.0	7.0	7.0	249.0
963	960.0	7.0	7.0	213.0
964	992.0	7.0	7.0	239.0
965	7.0	7.0	1024.0	274.0
966	64.0	56.0	56.0	810.0
967	96.0	56.0	56.0	1332.0
968	128.0	56.0	56.0	1714.0
969	160.0	56.0	56.0	2000.0
970	192.0	56.0	56.0	2484.0
971	224.0	56.0	56.0	2808.0
972	256.0	56.0	56.0	3173.0
973	128.0	28.0	28.0	414.0
974	160.0	28.0	28.0	568.0
975	192.0	28.0	28.0	571.0
976	224.0	28.0	28.0	703.0
977	128.0	28.0	28.0	437.0
978	256.0	28.0	28.0	808.0
979	288.0	28.0	28.0	894.0
980	320.0	28.0	28.0	972.0
981	352.0	28.0	28.0	1125.0
982	384.0	28.0	28.0	1196.0
983	416.0	28.0	28.0	1296.0
984	448.0	28.0	28.0	1256.0
985	480.0	28.0	28.0	1363.0
986	512.0	28.0	28.0	1559.0
987	256.0	14.0	14.0	280.0
988	288.0	14.0	14.0	285.0
989	320.0	14.0	14.0	319.0
990	352.0	14.0	14.0	336.0
991	384.0	14.0	14.0	353.0
992	416.0	14.0	14.0	379.0
993	448.0	14.0	14.0	421.0
994	480.0	14.0	14.0	401.0
995	512.0	14.0	14.0	406.0
996	544.0	14.0	14.0	453.0
997	576.0	14.0	14.0	494.0
998	608.0	14.0	14.0	508.0
999	640.0	14.0	14.0	520.0
1000	672.0	14.0	14.0	564.0
1001	704.0	14.0	14.0	550.0
1002	736.0	14.0	14.0	606.0
1003	768.0	14.0	14.0	559.0
1004	800.0	14.0	14.0	653.0
1005	832.0	14.0	14.0	675.0
1006	864.0	14.0	14.0	713.0
1007	896.0	14.0	14.0	690.0
1008	928.0	14.0	14.0	733.0
1009	960.0	14.0	14.0	758.0
1010	992.0	14.0	14.0	716.0
1011	1024.0	14.0	14.0	788.0
1012	512.0	7.0	7.0	154.0
1013	544.0	7.0	7.0	167.0
1014	576.0	7.0	7.0	169.0
1015	608.0	7.0	7.0	163.0
1016	640.0	7.0	7.0	201.0
1017	672.0	7.0	7.0	201.0
1018	704.0	7.0	7.0	199.0
1019	736.0	7.0	7.0	196.0
1020	768.0	7.0	7.0	219.0
1021	800.0	7.0	7.0	215.0
1022	832.0	7.0	7.0	217.0
1023	864.0	7.0	7.0	226.0
1024	896.0	7.0	7.0	235.0
1025	928.0	7.0	7.0	213.0
1026	960.0	7.0	7.0	195.0
1027	992.0	7.0	7.0	225.0
1028	7.0	7.0	1024.0	264.0
1029	64.0	56.0	56.0	855.0
1030	96.0	56.0	56.0	1317.0
1031	128.0	56.0	56.0	1655.0
1032	160.0	56.0	56.0	2119.0
1033	192.0	56.0	56.0	2437.0
1034	224.0	56.0	56.0	2839.0
1035	256.0	56.0	56.0	3189.0
1036	128.0	28.0	28.0	406.0
1037	160.0	28.0	28.0	559.0
1038	192.0	28.0	28.0	626.0
1039	224.0	28.0	28.0	744.0
1040	128.0	28.0	28.0	451.0
1041	256.0	28.0	28.0	807.0
1042	288.0	28.0	28.0	939.0
1043	320.0	28.0	28.0	964.0
1044	352.0	28.0	28.0	1053.0
1045	384.0	28.0	28.0	1142.0
1046	416.0	28.0	28.0	1313.0
1047	448.0	28.0	28.0	1414.0
1048	480.0	28.0	28.0	1456.0
1049	512.0	28.0	28.0	1656.0
1050	256.0	14.0	14.0	282.0
1051	288.0	14.0	14.0	241.0
1052	320.0	14.0	14.0	268.0
1053	352.0	14.0	14.0	314.0
1054	384.0	14.0	14.0	326.0
1055	416.0	14.0	14.0	384.0
1056	448.0	14.0	14.0	437.0
1057	480.0	14.0	14.0	380.0
1058	512.0	14.0	14.0	456.0
1059	544.0	14.0	14.0	459.0
1060	576.0	14.0	14.0	519.0
1061	608.0	14.0	14.0	502.0
1062	640.0	14.0	14.0	521.0
1063	672.0	14.0	14.0	579.0
1064	704.0	14.0	14.0	597.0
1065	736.0	14.0	14.0	554.0
1066	768.0	14.0	14.0	568.0
1067	800.0	14.0	14.0	603.0
1068	832.0	14.0	14.0	620.0
1069	864.0	14.0	14.0	688.0
1070	896.0	14.0	14.0	726.0
1071	928.0	14.0	14.0	705.0
1072	960.0	14.0	14.0	718.0
1073	992.0	14.0	14.0	779.0
1074	1024.0	14.0	14.0	717.0
1075	512.0	7.0	7.0	173.0
1076	544.0	7.0	7.0	141.0
1077	576.0	7.0	7.0	147.0
1078	608.0	7.0	7.0	159.0
1079	640.0	7.0	7.0	207.0
1080	672.0	7.0	7.0	195.0
1081	704.0	7.0	7.0	201.0
1082	736.0	7.0	7.0	206.0
1083	768.0	7.0	7.0	215.0
1084	800.0	7.0	7.0	220.0
1085	832.0	7.0	7.0	219.0
1086	864.0	7.0	7.0	238.0
1087	896.0	7.0	7.0	243.0
1088	928.0	7.0	7.0	220.0
1089	960.0	7.0	7.0	250.0
1090	992.0	7.0	7.0	248.0
1091	7.0	7.0	1024.0	283.0
1092	64.0	56.0	56.0	814.0
1093	96.0	56.0	56.0	1237.0
1094	128.0	56.0	56.0	1705.0
1095	160.0	56.0	56.0	2132.0
1096	192.0	56.0	56.0	2423.0
1097	224.0	56.0	56.0	2877.0
1098	256.0	56.0	56.0	3226.0
1099	128.0	28.0	28.0	420.0
1100	160.0	28.0	28.0	543.0
1101	192.0	28.0	28.0	591.0
1102	224.0	28.0	28.0	671.0
1103	128.0	28.0	28.0	477.0
1104	256.0	28.0	28.0	809.0
1105	288.0	28.0	28.0	944.0
1106	320.0	28.0	28.0	968.0
1107	352.0	28.0	28.0	1080.0
1108	384.0	28.0	28.0	1250.0
1109	416.0	28.0	28.0	1179.0
1110	448.0	28.0	28.0	1312.0
1111	480.0	28.0	28.0	1397.0
1112	512.0	28.0	28.0	1589.0
1113	256.0	14.0	14.0	280.0
1114	288.0	14.0	14.0	301.0
1115	320.0	14.0	14.0	324.0
1116	352.0	14.0	14.0	301.0
1117	384.0	14.0	14.0	336.0
1118	416.0	14.0	14.0	388.0
1119	448.0	14.0	14.0	404.0
1120	480.0	14.0	14.0	442.0
1121	512.0	14.0	14.0	467.0
1122	544.0	14.0	14.0	477.0
1123	576.0	14.0	14.0	505.0
1124	608.0	14.0	14.0	547.0
1125	640.0	14.0	14.0	550.0
1126	672.0	14.0	14.0	524.0
1127	704.0	14.0	14.0	572.0
1128	736.0	14.0	14.0	584.0
1129	768.0	14.0	14.0	624.0
1130	800.0	14.0	14.0	681.0
1131	832.0	14.0	14.0	621.0
1132	864.0	14.0	14.0	668.0
1133	896.0	14.0	14.0	721.0
1134	928.0	14.0	14.0	785.0
1135	960.0	14.0	14.0	726.0
1136	992.0	14.0	14.0	689.0
1137	1024.0	14.0	14.0	784.0
1138	512.0	7.0	7.0	177.0
1139	544.0	7.0	7.0	166.0
1140	576.0	7.0	7.0	168.0
1141	608.0	7.0	7.0	170.0
1142	640.0	7.0	7.0	197.0
1143	672.0	7.0	7.0	201.0
1144	704.0	7.0	7.0	176.0
1145	736.0	7.0	7.0	210.0
1146	768.0	7.0	7.0	138.0
1147	800.0	7.0	7.0	217.0
1148	832.0	7.0	7.0	201.0
1149	864.0	7.0	7.0	230.0
1150	896.0	7.0	7.0	205.0
1151	928.0	7.0	7.0	250.0
1152	960.0	7.0	7.0	252.0
1153	992.0	7.0	7.0	230.0
1154	7.0	7.0	1024.0	286.0
