	conv_N	conv_H	conv_W	conv_CI	conv_FH	conv_FW	conv_CO	conv_zPadHLeft	conv_zPadHRight	conv_zPadWLeft	conv_zPadWRight	conv_strideH	conv_strideW	time_cost
235	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2121.0
236	1.0	56.0	56.0	64.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	837.0
237	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2388.0
238	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2697.0
239	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	1989.0
240	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2391.0
241	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2436.0
242	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2088.0
243	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2448.0
244	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2621.0
245	1.0	56.0	56.0	256.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	11667.0
246	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3023.0
247	1.0	58.0	58.0	128.0	3.0	3.0	128.0	0.0	0.0	0.0	0.0	2.0	2.0	7024.0
248	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6488.0
249	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5551.0
250	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2142.0
251	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6607.0
252	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5668.0
253	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2104.0
254	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6561.0
255	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5682.0
256	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2035.0
257	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6480.0
258	1.0	28.0	28.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	12342.0
259	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10621.0
260	1.0	30.0	30.0	256.0	3.0	3.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	6946.0
261	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6901.0
262	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5660.0
263	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2291.0
264	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6989.0
265	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5630.0
266	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2301.0
267	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6890.0
268	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5595.0
269	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2305.0
270	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6949.0
271	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5650.0
272	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2291.0
273	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6839.0
274	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5674.0
275	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2249.0
276	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6867.0
277	1.0	14.0	14.0	1024.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	2.0	2.0	14817.0
278	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	10961.0
279	1.0	16.0	16.0	512.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	7830.0
280	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9522.0
281	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6124.0
282	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3693.0
283	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9130.0
284	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6079.0
285	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3821.0
286	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9431.0
287	1.0	230.0	230.0	3.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4554.0
288	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2250.0
289	1.0	56.0	56.0	64.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	871.0
290	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2425.0
291	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2814.0
292	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2022.0
293	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2421.0
294	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2459.0
295	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2064.0
296	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2345.0
297	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2484.0
298	1.0	56.0	56.0	256.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	11667.0
299	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3022.0
300	1.0	58.0	58.0	128.0	3.0	3.0	128.0	0.0	0.0	0.0	0.0	2.0	2.0	6897.0
301	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6442.0
302	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5664.0
303	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2114.0
304	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6506.0
305	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5625.0
306	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2072.0
307	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6384.0
308	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5543.0
309	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2065.0
310	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6487.0
311	1.0	28.0	28.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	12530.0
312	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10723.0
313	1.0	30.0	30.0	256.0	3.0	3.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	6914.0
314	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6893.0
315	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5616.0
316	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2309.0
317	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6980.0
318	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5602.0
319	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2319.0
320	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6935.0
321	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5644.0
322	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2271.0
323	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6986.0
324	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5608.0
325	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2311.0
326	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6951.0
327	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5641.0
328	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2308.0
329	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6912.0
330	1.0	14.0	14.0	1024.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	2.0	2.0	14571.0
331	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	10843.0
332	1.0	16.0	16.0	512.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	7860.0
333	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9265.0
334	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6015.0
335	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3750.0
336	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9338.0
337	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6079.0
338	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3871.0
339	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9063.0
340	1.0	230.0	230.0	3.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4447.0
341	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2019.0
342	1.0	56.0	56.0	64.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	746.0
343	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2453.0
344	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2748.0
345	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2029.0
346	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2386.0
347	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2569.0
348	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2030.0
349	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2358.0
350	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2619.0
351	1.0	56.0	56.0	256.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	11682.0
352	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3070.0
353	1.0	58.0	58.0	128.0	3.0	3.0	128.0	0.0	0.0	0.0	0.0	2.0	2.0	6923.0
354	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6313.0
355	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5513.0
356	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2123.0
357	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6398.0
358	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5529.0
359	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2124.0
360	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6457.0
361	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5724.0
362	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2202.0
363	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6391.0
364	1.0	28.0	28.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	12336.0
365	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10594.0
366	1.0	30.0	30.0	256.0	3.0	3.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	6877.0
367	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6951.0
368	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5622.0
369	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2287.0
370	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6974.0
371	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5644.0
372	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2317.0
373	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6968.0
374	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5654.0
375	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2301.0
376	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6935.0
377	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5654.0
378	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2249.0
379	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	7022.0
380	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5695.0
381	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2277.0
382	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6932.0
383	1.0	14.0	14.0	1024.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	2.0	2.0	14785.0
384	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	11023.0
385	1.0	16.0	16.0	512.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	7736.0
386	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9153.0
387	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6077.0
388	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3855.0
389	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9350.0
390	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	5967.0
391	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3765.0
392	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9227.0
393	1.0	230.0	230.0	3.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4374.0
394	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2289.0
395	1.0	56.0	56.0	64.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	890.0
396	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2473.0
397	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2790.0
398	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2148.0
399	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2407.0
400	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2583.0
401	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	1965.0
402	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2389.0
403	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2576.0
404	1.0	56.0	56.0	256.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	11740.0
405	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3149.0
406	1.0	58.0	58.0	128.0	3.0	3.0	128.0	0.0	0.0	0.0	0.0	2.0	2.0	7028.0
407	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6376.0
408	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5581.0
409	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2091.0
410	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6525.0
411	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5588.0
412	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2080.0
413	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6446.0
414	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5667.0
415	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2209.0
416	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6407.0
417	1.0	28.0	28.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	12047.0
418	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10723.0
419	1.0	30.0	30.0	256.0	3.0	3.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	6921.0
420	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6932.0
421	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5645.0
422	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2285.0
423	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6875.0
424	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5552.0
425	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2311.0
426	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	7019.0
427	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5642.0
428	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2250.0
429	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	6935.0
430	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5612.0
431	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2328.0
432	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	7006.0
433	1.0	14.0	14.0	1024.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	5630.0
434	1.0	14.0	14.0	256.0	3.0	3.0	256.0	1.0	1.0	1.0	1.0	1.0	1.0	2296.0
435	1.0	14.0	14.0	256.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	7016.0
436	1.0	14.0	14.0	1024.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	2.0	2.0	14550.0
437	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	10885.0
438	1.0	16.0	16.0	512.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	7863.0
439	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9077.0
440	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6127.0
441	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3833.0
442	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9162.0
443	1.0	7.0	7.0	2048.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6000.0
444	1.0	7.0	7.0	512.0	3.0	3.0	512.0	1.0	1.0	1.0	1.0	1.0	1.0	3819.0
445	1.0	7.0	7.0	512.0	1.0	1.0	2048.0	0.0	0.0	0.0	0.0	1.0	1.0	9252.0
446	1.0	230.0	230.0	3.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	4499.0
447	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2229.0
448	1.0	56.0	56.0	64.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	965.0
449	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2378.0
450	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2832.0
451	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2188.0
452	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2347.0
453	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2342.0
454	1.0	56.0	56.0	256.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	2086.0
455	1.0	56.0	56.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	2445.0
456	1.0	56.0	56.0	64.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	2509.0
457	1.0	56.0	56.0	256.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	11817.0
458	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3184.0
459	1.0	58.0	58.0	128.0	3.0	3.0	128.0	0.0	0.0	0.0	0.0	2.0	2.0	6952.0
460	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6498.0
461	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5620.0
462	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2051.0
463	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6438.0
464	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5601.0
465	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2109.0
466	1.0	28.0	28.0	128.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	6458.0
467	1.0	28.0	28.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5603.0
468	1.0	28.0	28.0	128.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2112.0
