	trunc_coeff	time_cost
1472	10.0	3.0
1473	10.0	2.0
1474	10.0	3.0
1475	10.0	2.0
1476	10.0	3.0
1477	10.0	2.0
1478	10.0	3.0
1479	10.0	2.0
1480	10.0	2.0
1481	10.0	2.0
1482	10.0	3.0
1483	10.0	2.0
1484	10.0	2.0
1485	10.0	2.0
1486	10.0	3.0
1487	10.0	2.0
1488	10.0	2.0
1489	10.0	2.0
1490	10.0	2.0
1491	10.0	3.0
1492	10.0	2.0
1493	10.0	2.0
1494	10.0	2.0
1495	10.0	2.0
1496	10.0	2.0
1497	10.0	3.0
1498	10.0	2.0
1499	10.0	3.0
1500	10.0	3.0
1501	10.0	2.0
1502	10.0	2.0
1503	10.0	2.0
1504	10.0	3.0
1505	10.0	2.0
1506	10.0	2.0
1507	10.0	2.0
1508	10.0	2.0
1509	10.0	2.0
1510	10.0	2.0
1511	10.0	2.0
1512	10.0	3.0
1513	10.0	2.0
1514	10.0	2.0
1515	512.0	6.0
1516	512.0	5.0
1517	512.0	6.0
1518	512.0	6.0
1519	512.0	5.0
1520	512.0	5.0
1521	512.0	5.0
1522	512.0	5.0
1523	512.0	6.0
1524	512.0	4.0
1525	512.0	9.0
1526	512.0	3.0
1527	512.0	8.0
1528	512.0	6.0
1529	512.0	3.0
1530	12544.0	56.0
1531	128.0	2.0
1532	12544.0	55.0
1533	128.0	2.0
1534	12544.0	72.0
1535	128.0	2.0
1536	12544.0	59.0
1537	128.0	1.0
1538	12544.0	60.0
1539	128.0	2.0
1540	12544.0	57.0
1541	128.0	2.0
1542	12544.0	57.0
1543	128.0	2.0
1544	12544.0	60.0
1545	128.0	2.0
1546	12544.0	80.0
1547	128.0	2.0
1548	12544.0	52.0
1549	128.0	2.0
1550	12544.0	50.0
1551	128.0	2.0
1552	12544.0	68.0
1553	128.0	2.0
1554	12544.0	71.0
1555	128.0	2.0
1556	12544.0	56.0
1557	128.0	4.0
1558	12544.0	56.0
1559	128.0	1.0
1560	86528.0	348.0
1561	86528.0	350.0
1562	86528.0	313.0
1563	86528.0	362.0
1564	86528.0	360.0
1565	86528.0	335.0
1566	86528.0	359.0
1567	86528.0	334.0
1568	86528.0	340.0
1569	86528.0	397.0
1570	86528.0	337.0
1571	86528.0	297.0
1572	86528.0	315.0
1573	86528.0	347.0
1574	86528.0	381.0
1575	190096.0	831.0
1576	256.0	3.0
1577	128.0	1.0
1578	190096.0	775.0
1579	256.0	2.0
1580	128.0	2.0
1581	190096.0	776.0
1582	256.0	3.0
1583	128.0	2.0
1584	190096.0	730.0
1585	256.0	3.0
1586	128.0	1.0
1587	190096.0	724.0
1588	256.0	2.0
1589	128.0	1.0
1590	190096.0	731.0
1591	256.0	2.0
1592	128.0	2.0
1593	190096.0	724.0
1594	256.0	2.0
1595	128.0	2.0
1596	190096.0	753.0
1597	256.0	2.0
1598	128.0	1.0
1599	190096.0	790.0
1600	256.0	2.0
1601	128.0	2.0
1602	190096.0	830.0
1603	256.0	2.0
1604	128.0	2.0
1605	190096.0	786.0
1606	256.0	2.0
1607	128.0	2.0
1608	190096.0	727.0
1609	256.0	1.0
1610	128.0	1.0
1611	190096.0	712.0
1612	256.0	4.0
1613	128.0	2.0
1614	190096.0	678.0
1615	256.0	3.0
1616	128.0	2.0
1617	190096.0	822.0
1618	256.0	3.0
1619	128.0	2.0
1620	197136.0	820.0
1621	197136.0	776.0
1622	197136.0	730.0
1623	197136.0	714.0
1624	197136.0	714.0
1625	197136.0	765.0
1626	197136.0	795.0
1627	197136.0	740.0
1628	197136.0	737.0
1629	197136.0	743.0
1630	197136.0	711.0
1631	197136.0	708.0
1632	197136.0	780.0
1633	197136.0	755.0
1634	197136.0	709.0
1635	48400.0	192.0
1636	2304.0	15.0
1637	48400.0	190.0
1638	2304.0	13.0
1639	48400.0	175.0
1640	2304.0	12.0
1641	48400.0	191.0
1642	2304.0	13.0
1643	48400.0	186.0
1644	2304.0	14.0
1645	48400.0	209.0
1646	2304.0	22.0
1647	48400.0	204.0
1648	2304.0	14.0
1649	48400.0	178.0
1650	2304.0	14.0
1651	48400.0	194.0
1652	2304.0	18.0
1653	48400.0	185.0
1654	2304.0	13.0
1655	48400.0	192.0
1656	2304.0	15.0
1657	48400.0	158.0
1658	2304.0	14.0
1659	48400.0	169.0
1660	2304.0	17.0
1661	48400.0	242.0
1662	2304.0	12.0
1663	48400.0	173.0
1664	2304.0	15.0
1665	200704.0	744.0
1666	2704.0	16.0
1667	200704.0	743.0
1668	2704.0	19.0
1669	200704.0	755.0
1670	2704.0	20.0
1671	200704.0	829.0
1672	2704.0	20.0
1673	200704.0	819.0
1674	2704.0	25.0
