	BN2_C	BN2_H	BN2_W	time_cost
697	512.0	7.0	7.0	61.0
698	544.0	7.0	7.0	51.0
699	576.0	7.0	7.0	56.0
700	608.0	7.0	7.0	66.0
701	640.0	7.0	7.0	85.0
702	672.0	7.0	7.0	76.0
703	704.0	7.0	7.0	88.0
704	736.0	7.0	7.0	79.0
705	768.0	7.0	7.0	70.0
706	800.0	7.0	7.0	90.0
707	832.0	7.0	7.0	70.0
708	864.0	7.0	7.0	84.0
709	896.0	7.0	7.0	81.0
710	928.0	7.0	7.0	102.0
711	960.0	7.0	7.0	87.0
712	992.0	7.0	7.0	100.0
713	7.0	7.0	1024.0	96.0
714	64.0	56.0	56.0	453.0
715	96.0	56.0	56.0	639.0
716	128.0	56.0	56.0	838.0
717	160.0	56.0	56.0	990.0
718	192.0	56.0	56.0	1097.0
719	224.0	56.0	56.0	1334.0
720	256.0	56.0	56.0	1557.0
721	128.0	28.0	28.0	167.0
722	160.0	28.0	28.0	229.0
723	192.0	28.0	28.0	259.0
724	224.0	28.0	28.0	342.0
725	128.0	28.0	28.0	192.0
726	256.0	28.0	28.0	398.0
727	288.0	28.0	28.0	434.0
728	320.0	28.0	28.0	510.0
729	352.0	28.0	28.0	525.0
730	384.0	28.0	28.0	573.0
731	416.0	28.0	28.0	614.0
732	448.0	28.0	28.0	573.0
733	480.0	28.0	28.0	699.0
734	512.0	28.0	28.0	749.0
735	256.0	14.0	14.0	112.0
736	288.0	14.0	14.0	130.0
737	320.0	14.0	14.0	134.0
738	352.0	14.0	14.0	138.0
739	384.0	14.0	14.0	140.0
740	416.0	14.0	14.0	152.0
741	448.0	14.0	14.0	156.0
742	480.0	14.0	14.0	135.0
743	512.0	14.0	14.0	177.0
744	544.0	14.0	14.0	167.0
745	576.0	14.0	14.0	216.0
746	608.0	14.0	14.0	222.0
747	640.0	14.0	14.0	221.0
748	672.0	14.0	14.0	219.0
749	704.0	14.0	14.0	274.0
750	736.0	14.0	14.0	309.0
751	768.0	14.0	14.0	282.0
752	800.0	14.0	14.0	321.0
753	832.0	14.0	14.0	240.0
754	864.0	14.0	14.0	348.0
755	896.0	14.0	14.0	391.0
756	928.0	14.0	14.0	331.0
757	960.0	14.0	14.0	334.0
758	992.0	14.0	14.0	341.0
759	1024.0	14.0	14.0	383.0
760	512.0	7.0	7.0	46.0
761	544.0	7.0	7.0	55.0
762	576.0	7.0	7.0	51.0
763	608.0	7.0	7.0	59.0
764	640.0	7.0	7.0	60.0
765	672.0	7.0	7.0	68.0
766	704.0	7.0	7.0	73.0
767	736.0	7.0	7.0	71.0
768	768.0	7.0	7.0	79.0
769	800.0	7.0	7.0	103.0
770	832.0	7.0	7.0	74.0
771	864.0	7.0	7.0	82.0
772	896.0	7.0	7.0	83.0
773	928.0	7.0	7.0	97.0
774	960.0	7.0	7.0	78.0
775	992.0	7.0	7.0	89.0
776	7.0	7.0	1024.0	88.0
777	64.0	56.0	56.0	376.0
778	96.0	56.0	56.0	654.0
779	128.0	56.0	56.0	954.0
780	160.0	56.0	56.0	1024.0
781	192.0	56.0	56.0	1154.0
782	224.0	56.0	56.0	1409.0
783	256.0	56.0	56.0	1556.0
784	128.0	28.0	28.0	205.0
785	160.0	28.0	28.0	247.0
786	192.0	28.0	28.0	281.0
787	224.0	28.0	28.0	406.0
788	128.0	28.0	28.0	186.0
789	256.0	28.0	28.0	336.0
790	288.0	28.0	28.0	482.0
791	320.0	28.0	28.0	450.0
792	352.0	28.0	28.0	557.0
793	384.0	28.0	28.0	611.0
794	416.0	28.0	28.0	750.0
795	448.0	28.0	28.0	752.0
796	480.0	28.0	28.0	625.0
797	512.0	28.0	28.0	843.0
798	256.0	14.0	14.0	86.0
799	288.0	14.0	14.0	105.0
800	320.0	14.0	14.0	132.0
801	352.0	14.0	14.0	140.0
802	384.0	14.0	14.0	140.0
803	416.0	14.0	14.0	159.0
804	448.0	14.0	14.0	160.0
805	480.0	14.0	14.0	165.0
806	512.0	14.0	14.0	197.0
807	544.0	14.0	14.0	194.0
808	576.0	14.0	14.0	213.0
809	608.0	14.0	14.0	215.0
810	640.0	14.0	14.0	220.0
811	672.0	14.0	14.0	254.0
812	704.0	14.0	14.0	270.0
813	736.0	14.0	14.0	285.0
814	768.0	14.0	14.0	340.0
815	800.0	14.0	14.0	308.0
